id:ID	labels:label	type	flags:string[]	lineno:int	code	childnum:int	funcid:int	classname	namespace	endlineno:int	name	doccomment	export	tainted
3508	AST	AST_PROP		596	ljiI1.onloadend	0	3492		596:8:596:23	596			True	
3509	AST	AST_VAR		596		0	3492		596:8:596:13	596			True	
3510	AST	string		596	ljiI1	0	3492		596:8:596:13	596	ljiI1		True	
3511	AST	string		596	onloadend	1	3492		596:14:596:23	596			True	
3512	AST	AST_CLOSURE		596		1	3492		596:26:598:9	598			True	
3513	Artificial	CFG_FUNC_ENTRY					3512						True	
3514	Artificial	CFG_FUNC_EXIT					3512						True	
3515	AST	string		596	{anon}	0	3512		596::596:				True	
3516	AST	NULL		596		1	3512		596::596:				True	
3517	AST	AST_PARAM_LIST		596		2	3512		596:26:598:9	598			True	
3518	AST	NULL		596		3	3512		596::596:				True	
3519	AST	AST_STMT_LIST		596		4	3512		596:37:598:9	598			True	
3520	AST	AST_CALL		597	callback(ljiI1.result, a)	0	3512		597:12:597:37	597			True	
3521	AST	AST_NAME	NAME_NOT_FQ	597		0	3512		597:12:597:37	597			True	
3522	AST	string		597	callback	0	3512		597:12:597:20	597			True	
3523	AST	AST_ARG_LIST		597	(ljiI1.result, a)	1	3512		597:12:597:37	597			True	
3524	AST	AST_PROP		597	ljiI1.result	0	3512		597:21:597:33	597			True	
3525	AST	AST_VAR		597		0	3512		597:21:597:26	597			True	
3526	AST	string		597	ljiI1	0	3512		597:21:597:26	597	ljiI1		True	
3527	AST	string		597	result	1	3512		597:27:597:33	597			True	
3528	AST	AST_VAR		597		1	3512		597:35:597:36	597			True	
3529	AST	string		597	a	0	3512		597:35:597:36	597	a		True	
3530	AST	NULL		596		5	3512		596::596:				True	
3531	AST	NULL		596		6	3512		596::596:				True	
3532	AST	AST_METHOD_CALL		599	ljiI1.readAsDataURL(jliI1.response)	2	3492		599:8:599:43	599			True	
3533	AST	AST_VAR		599		0	3492		599:8:599:13	599			True	
3534	AST	string		599	ljiI1	0	3492		599:8:599:13	599	ljiI1		True	
3535	AST	string		599	readAsDataURL	1	3492		599:14:599:27	599			True	
3536	AST	AST_ARG_LIST		599	(jliI1.response)	2	3492		599:8:599:43	599			True	
3537	AST	AST_PROP		599	jliI1.response	0	3492		599:28:599:42	599			True	
3538	AST	AST_VAR		599		0	3492		599:28:599:33	599			True	
3539	AST	string		599	jliI1	0	3492		599:28:599:33	599	jliI1		True	
3540	AST	string		599	response	1	3492		599:34:599:42	599			True	
3541	AST	NULL		594		5	3492		594::594:				True	
3542	AST	NULL		594		6	3492		594::594:				True	
3543	AST	AST_METHOD_CALL		601	jliI1.open(\"GET\", url)	3	3455		601:4:601:26	601			True	
3544	AST	AST_VAR		601		0	3455		601:4:601:9	601			True	
3545	AST	string		601	jliI1	0	3455		601:4:601:9	601	jliI1		True	
3546	AST	string		601	open	1	3455		601:10:601:14	601			True	
3547	AST	AST_ARG_LIST		601	(\"GET\", url)	2	3455		601:4:601:26	601			True	
3548	AST	string		601	GET	0	3455		601:15:601:20	601			True	
3549	AST	AST_VAR		601		1	3455		601:22:601:25	601			True	
3550	AST	string		601	url	0	3455		601:22:601:25	601	url		True	
3551	AST	AST_METHOD_CALL		602	jliI1.send()	4	3455		602:4:602:16	602			True	
3552	AST	AST_VAR		602		0	3455		602:4:602:9	602			True	
3553	AST	string		602	jliI1	0	3455		602:4:602:9	602	jliI1		True	
3554	AST	string		602	send	1	3455		602:10:602:14	602			True	
3555	AST	AST_ARG_LIST		602	()	2	3455		602:4:602:16	602			True	
3556	AST	NULL		591		4	3455		591::591:				True	
3557	AST	NULL		591		5	3455		591::591:				True	
3558	AST	AST_FUNC_DECL		605	jIli1	97	2		605::617:1	617			True	
3559	Artificial	CFG_FUNC_ENTRY					3558						True	
3560	Artificial	CFG_FUNC_EXIT					3558						True	
3561	AST	string		605	jIli1	0	3558		605:9:605:14	605			True	
3562	AST	NULL		605		1	3558		605::605:				True	
3563	AST	AST_PARAM_LIST		605	request, sender, sendResponse	2	3558		605::617:1	617			True	
3564	AST	AST_PARAM		605	request	0	3558		605::605:				True	
3565	AST	NULL		605	any	0	3558		605::605:				True	
3566	AST	string		605	request	1	3558		605:15:605:22	605			True	
3567	AST	NULL		605	any	2	3558		605::605:				True	
3568	AST	AST_PARAM		605	sender	1	3558		605::605:				True	
3569	AST	NULL		605	any	0	3558		605::605:				True	
3570	AST	string		605	sender	1	3558		605:24:605:30	605			True	
3571	AST	NULL		605	any	2	3558		605::605:				True	
3572	AST	AST_PARAM		605	sendResponse	2	3558		605::605:				True	
3573	AST	NULL		605	any	0	3558		605::605:				True	
3574	AST	string		605	sendResponse	1	3558		605:32:605:44	605			True	
3575	AST	NULL		605	any	2	3558		605::605:				True	
3576	AST	AST_STMT_LIST		605		3	3558		605:46:617:1	617			True	
3577	AST	AST_IF		606		0	3558		606:4:616:5	616			True	
3578	AST	AST_IF_ELEM		606		0	3558		606:4:616:5	616			True	
3579	AST	AST_BINARY_OP	BINARY_IS_NOT_IDENTICAL	606	typeof request.vars !== \"undefined\"	0	3558		606:8:606:43	606			True	
3580	AST	AST_CALL	JS_TYPEOF	606	typeof request.vars	0	3558		606:8:606:27	606			True	
3581	AST	AST_NAME	NAME_NOT_FQ	606		0	3558		606:8:606:27	606			True	
3582	AST	string		606	gettype	0	3558		606:8:606:27	606			True	
3583	AST	AST_ARG_LIST		606		1	3558		606:8:606:27	606			True	
3584	AST	AST_PROP		606	request.vars	0	3558		606:15:606:27	606			True	
3585	AST	AST_VAR		606		0	3558		606:15:606:22	606			True	
3586	AST	string		606	request	0	3558		606:15:606:22	606	request		True	
3587	AST	string		606	vars	1	3558		606:23:606:27	606			True	
3588	AST	string		606	undefined	1	3558		606:32:606:43	606			True	
3589	AST	AST_STMT_LIST		606		1	3558		606:45:612:5	612			True	
3590	AST	AST_METHOD_CALL		607		0	3558		607:8:611:10	611			True	
3591	AST	AST_PROP		607	chrome.storage.sync	0	3558		607:8:607:27	607			True	
3592	AST	AST_PROP		607	chrome.storage	0	3558		607:8:607:22	607			True	
3593	AST	AST_VAR		607		0	3558		607:8:607:14	607			True	
3594	AST	string		607	chrome	0	3558		607:8:607:14	607	chrome		True	
3595	AST	string		607	storage	1	3558		607:15:607:22	607			True	
3596	AST	string		607	sync	1	3558		607:23:607:27	607			True	
3597	AST	string		607	set	1	3558		607:28:607:31	607			True	
3598	AST	AST_ARG_LIST		607		2	3558		607:8:611:10	611			True	
3599	AST	AST_PROP		607	request.vars	0	3558		607:32:607:44	607			True	
3600	AST	AST_VAR		607		0	3558		607:32:607:39	607			True	
3601	AST	string		607	request	0	3558		607:32:607:39	607	request		True	
3602	AST	string		607	vars	1	3558		607:40:607:44	607			True	
3603	AST	AST_CLOSURE		607		1	3558		607:46:611:9	611			True	
3604	Artificial	CFG_FUNC_ENTRY					3603						True	
3605	Artificial	CFG_FUNC_EXIT					3603						True	
3606	AST	string		607	{anon}	0	3603		607::607:				True	
3607	AST	NULL		607		1	3603		607::607:				True	
3608	AST	AST_PARAM_LIST		607		2	3603		607:46:611:9	611			True	
3609	AST	NULL		607		3	3603		607::607:				True	
3610	AST	AST_STMT_LIST		607		4	3603		607:57:611:9	611			True	
3611	AST	AST_METHOD_CALL		608	chrome.storage.sync.get(null, function(items) {                sendResponse(items);            })	0	3603		608:12:610:14	610			True	
3612	AST	AST_PROP		608	chrome.storage.sync	0	3603		608:12:608:31	608			True	
3613	AST	AST_PROP		608	chrome.storage	0	3603		608:12:608:26	608			True	
3614	AST	AST_VAR		608		0	3603		608:12:608:18	608			True	
3615	AST	string		608	chrome	0	3603		608:12:608:18	608	chrome		True	
3616	AST	string		608	storage	1	3603		608:19:608:26	608			True	
3617	AST	string		608	sync	1	3603		608:27:608:31	608			True	
3618	AST	string		608	get	1	3603		608:32:608:35	608			True	
3619	AST	AST_ARG_LIST		608		2	3603		608:12:610:14	610			True	
3620	AST	AST_CONST		608	null	0	3603		608::608:				True	
3621	AST	AST_NAME	NAME_NOT_FQ	608	null	0	3603		608::608:				True	
3622	AST	string		608	null	0	3603		608::608:				True	
3623	AST	AST_CLOSURE		608		1	3603		608:42:610:13	610			True	
3624	Artificial	CFG_FUNC_ENTRY					3623						True	
3625	Artificial	CFG_FUNC_EXIT					3623						True	
3626	AST	string		608	{anon}	0	3623		608::608:				True	
3627	AST	NULL		608		1	3623		608::608:				True	
3628	AST	AST_PARAM_LIST		608	items	2	3623		608:42:610:13	610			True	
3629	AST	AST_PARAM		608	items	0	3623		608::608:				True	
3630	AST	NULL		608	any	0	3623		608::608:				True	
3631	AST	string		608	items	1	3623		608:51:608:56	608			True	
3632	AST	NULL		608	any	2	3623		608::608:				True	
3633	AST	NULL		608		3	3623		608::608:				True	
3634	AST	AST_STMT_LIST		608		4	3623		608:58:610:13	610			True	
3635	AST	AST_CALL		609	sendResponse(items)	0	3623		609:16:609:35	609			True	
3636	AST	AST_NAME	NAME_NOT_FQ	609		0	3623		609:16:609:35	609			True	
3637	AST	string		609	sendResponse	0	3623		609:16:609:28	609			True	
3638	AST	AST_ARG_LIST		609	(items)	1	3623		609:16:609:35	609			True	
3639	AST	AST_VAR		609		0	3623		609:29:609:34	609			True	
3640	AST	string		609	items	0	3623		609:29:609:34	609	items		True	
3641	AST	NULL		608		5	3623		608::608:				True	
3642	AST	NULL		608		6	3623		608::608:				True	
3643	AST	NULL		607		5	3603		607::607:				True	
3644	AST	NULL		607		6	3603		607::607:				True	
3645	AST	AST_IF_ELEM		606		1	3558		606:4:616:5	616			True	
3646	AST	NULL		606		0	3558		606::606:				True	
3647	AST	AST_STMT_LIST		612		1	3558		612:11:616:5	616			True	
3648	AST	AST_METHOD_CALL		613	chrome.storage.sync.get(null, function(items) {            sendResponse(items);        })	0	3558		613:8:615:10	615			True	
3649	AST	AST_PROP		613	chrome.storage.sync	0	3558		613:8:613:27	613			True	
3650	AST	AST_PROP		613	chrome.storage	0	3558		613:8:613:22	613			True	
3651	AST	AST_VAR		613		0	3558		613:8:613:14	613			True	
3652	AST	string		613	chrome	0	3558		613:8:613:14	613	chrome		True	
3653	AST	string		613	storage	1	3558		613:15:613:22	613			True	
3654	AST	string		613	sync	1	3558		613:23:613:27	613			True	
3655	AST	string		613	get	1	3558		613:28:613:31	613			True	
3656	AST	AST_ARG_LIST		613		2	3558		613:8:615:10	615			True	
3657	AST	AST_CONST		613	null	0	3558		613::613:				True	
3658	AST	AST_NAME	NAME_NOT_FQ	613	null	0	3558		613::613:				True	
3659	AST	string		613	null	0	3558		613::613:				True	
3660	AST	AST_CLOSURE		613		1	3558		613:38:615:9	615			True	
3661	Artificial	CFG_FUNC_ENTRY					3660						True	
3662	Artificial	CFG_FUNC_EXIT					3660						True	
3663	AST	string		613	{anon}	0	3660		613::613:				True	
3664	AST	NULL		613		1	3660		613::613:				True	
3665	AST	AST_PARAM_LIST		613	items	2	3660		613:38:615:9	615			True	
3666	AST	AST_PARAM		613	items	0	3660		613::613:				True	
3667	AST	NULL		613	any	0	3660		613::613:				True	
3668	AST	string		613	items	1	3660		613:47:613:52	613			True	
3669	AST	NULL		613	any	2	3660		613::613:				True	
3670	AST	NULL		613		3	3660		613::613:				True	
3671	AST	AST_STMT_LIST		613		4	3660		613:54:615:9	615			True	
3672	AST	AST_CALL		614	sendResponse(items)	0	3660		614:12:614:31	614			True	
3673	AST	AST_NAME	NAME_NOT_FQ	614		0	3660		614:12:614:31	614			True	
3674	AST	string		614	sendResponse	0	3660		614:12:614:24	614			True	
3675	AST	AST_ARG_LIST		614	(items)	1	3660		614:12:614:31	614			True	
3676	AST	AST_VAR		614		0	3660		614:25:614:30	614			True	
3677	AST	string		614	items	0	3660		614:25:614:30	614	items		True	
3678	AST	NULL		613		5	3660		613::613:				True	
3679	AST	NULL		613		6	3660		613::613:				True	
3680	AST	NULL		605		4	3558		605::605:				True	
3681	AST	NULL		605		5	3558		605::605:				True	
3682	AST	AST_FUNC_DECL		619	Ijli1	98	2		619::632:1	632			True	
3683	Artificial	CFG_FUNC_ENTRY					3682						True	
3684	Artificial	CFG_FUNC_EXIT					3682						True	
3685	AST	string		619	Ijli1	0	3682		619:9:619:14	619			True	
3686	AST	NULL		619		1	3682		619::619:				True	
3687	AST	AST_PARAM_LIST		619	request, sender, sendResponse	2	3682		619::632:1	632			True	
3688	AST	AST_PARAM		619	request	0	3682		619::619:				True	
3689	AST	NULL		619	any	0	3682		619::619:				True	
3690	AST	string		619	request	1	3682		619:15:619:22	619			True	
3691	AST	NULL		619	any	2	3682		619::619:				True	
3692	AST	AST_PARAM		619	sender	1	3682		619::619:				True	
3693	AST	NULL		619	any	0	3682		619::619:				True	
3694	AST	string		619	sender	1	3682		619:24:619:30	619			True	
3695	AST	NULL		619	any	2	3682		619::619:				True	
3696	AST	AST_PARAM		619	sendResponse	2	3682		619::619:				True	
3697	AST	NULL		619	any	0	3682		619::619:				True	
3698	AST	string		619	sendResponse	1	3682		619:32:619:44	619			True	
3699	AST	NULL		619	any	2	3682		619::619:				True	
3700	AST	AST_STMT_LIST		619		3	3682		619:46:632:1	632			True	
3701	AST	AST_METHOD_CALL		620		0	3682		620:4:631:6	631			True	
3702	AST	AST_PROP		620	chrome.management	0	3682		620:4:620:21	620			True	
3703	AST	AST_VAR		620		0	3682		620:4:620:10	620			True	
3704	AST	string		620	chrome	0	3682		620:4:620:10	620	chrome		True	
3705	AST	string		620	management	1	3682		620:11:620:21	620			True	
3706	AST	string		620	getAll	1	3682		620:22:620:28	620			True	
3707	AST	AST_ARG_LIST		620		2	3682		620:4:631:6	631			True	
3708	AST	AST_CLOSURE		620		0	3682		620:29:631:5	631			True	
3709	Artificial	CFG_FUNC_ENTRY					3708						True	
3710	Artificial	CFG_FUNC_EXIT					3708						True	
3711	AST	string		620	{anon}	0	3708		620::620:				True	
3712	AST	NULL		620		1	3708		620::620:				True	
3713	AST	AST_PARAM_LIST		620	extens	2	3708		620:29:631:5	631			True	
3714	AST	AST_PARAM		620	extens	0	3708		620::620:				True	
3715	AST	NULL		620	any	0	3708		620::620:				True	
3716	AST	string		620	extens	1	3708		620:38:620:44	620			True	
3717	AST	NULL		620	any	2	3708		620::620:				True	
3718	AST	NULL		620		3	3708		620::620:				True	
3719	AST	AST_STMT_LIST		620		4	3708		620:46:631:5	631			True	
3720	AST	AST_FOR		621		0	3708		621:8:630:9	630			True	
3721	AST	AST_ASSIGN		621	i = 0	0	3708		621:13:621:18	621			True	
3722	AST	AST_VAR		621		0	3708		621:13:621:14	621			True	
3723	AST	string		621	i	0	3708		621:13:621:14	621	i		True	
3724	AST	integer		621	0	1	3708		621:17:621:18	621			True	
3725	AST	AST_EXPR_LIST		621		1	3708		621:8:630:9	630			True	
3726	AST	AST_BINARY_OP	BINARY_IS_SMALLER	621	i < extens.length	0	3708		621:20:621:37	621			True	
3727	AST	AST_VAR		621		0	3708		621:20:621:21	621			True	
3728	AST	string		621	i	0	3708		621:20:621:21	621	i		True	
3729	AST	AST_PROP		621	extens.length	1	3708		621:24:621:37	621			True	
3730	AST	AST_VAR		621		0	3708		621:24:621:30	621			True	
3731	AST	string		621	extens	0	3708		621:24:621:30	621	extens		True	
3732	AST	string		621	length	1	3708		621:31:621:37	621			True	
3733	AST	AST_EXPR_LIST		621		2	3708		621:8:630:9	630			True	
3734	AST	AST_POST_INC		621	i++	0	3708		621:39:621:42	621			True	
3735	AST	AST_VAR		621		0	3708		621:39:621:40	621			True	
3736	AST	string		621	i	0	3708		621:39:621:40	621	i		True	
3737	AST	AST_STMT_LIST		621		3	3708		621:44:630:9	630			True	
3738	AST	AST_IF		622		0	3708		622:12:629:13	629			True	
3739	AST	AST_IF_ELEM		622		0	3708		622:12:629:13	629			True	
3740	AST	AST_BINARY_OP	BINARY_IS_NOT_IDENTICAL	622	typeof extens[i].icons !== \"undefined\"	0	3708		622:16:622:54	622			True	
3741	AST	AST_CALL	JS_TYPEOF	622	typeof extens[i].icons	0	3708		622:16:622:38	622			True	
3742	AST	AST_NAME	NAME_NOT_FQ	622		0	3708		622:16:622:38	622			True	
3743	AST	string		622	gettype	0	3708		622:16:622:38	622			True	
3744	AST	AST_ARG_LIST		622		1	3708		622:16:622:38	622			True	
3745	AST	AST_PROP		622	extens[i].icons	0	3708		622:23:622:38	622			True	
3746	AST	AST_DIM		622	extens[i]	0	3708		622:23:622:32	622			True	
3747	AST	AST_VAR		622		0	3708		622:23:622:29	622			True	
3748	AST	string		622	extens	0	3708		622:23:622:29	622	extens		True	
3749	AST	AST_VAR		622		1	3708		622:30:622:31	622			True	
3750	AST	string		622	i	0	3708		622:30:622:31	622	i		True	
3751	AST	string		622	icons	1	3708		622:33:622:38	622			True	
3752	AST	string		622	undefined	1	3708		622:43:622:54	622			True	
3753	AST	AST_STMT_LIST		622		1	3708		622:56:629:13	629			True	
3754	AST	AST_CALL		623		0	3708		623:16:628:18	628			True	
3755	AST	AST_NAME	NAME_NOT_FQ	623		0	3708		623:16:628:18	628			True	
3756	AST	string		623	lIij1	0	3708		623:16:623:21	623			True	
3757	AST	AST_ARG_LIST		623		1	3708		623:16:628:18	628			True	
3758	AST	AST_PROP		623	extens[i].icons[0].url	0	3708		623:22:623:44	623			True	
3759	AST	AST_DIM		623	extens[i].icons[0]	0	3708		623:22:623:40	623			True	
3760	AST	AST_PROP		623	extens[i].icons	0	3708		623:22:623:37	623			True	
3761	AST	AST_DIM		623	extens[i]	0	3708		623:22:623:31	623			True	
3762	AST	AST_VAR		623		0	3708		623:22:623:28	623			True	
3763	AST	string		623	extens	0	3708		623:22:623:28	623	extens		True	
3764	AST	AST_VAR		623		1	3708		623:29:623:30	623			True	
3765	AST	string		623	i	0	3708		623:29:623:30	623	i		True	
3766	AST	string		623	icons	1	3708		623:32:623:37	623			True	
3767	AST	integer		623	0	1	3708		623:38:623:39	623			True	
3768	AST	string		623	url	1	3708		623:41:623:44	623			True	
3769	AST	AST_VAR		623		1	3708		623:46:623:47	623			True	
3770	AST	string		623	i	0	3708		623:46:623:47	623	i		True	
3771	AST	AST_CLOSURE		623		2	3708		623:49:628:17	628			True	
3772	Artificial	CFG_FUNC_ENTRY					3771						True	
3773	Artificial	CFG_FUNC_EXIT					3771						True	
3774	AST	string		623	{anon}	0	3771		623::623:				True	
3775	AST	NULL		623		1	3771		623::623:				True	
3776	AST	AST_PARAM_LIST		623	base64Img, a	2	3771		623:49:628:17	628			True	
3777	AST	AST_PARAM		623	base64Img	0	3771		623::623:				True	
3778	AST	NULL		623	any	0	3771		623::623:				True	
3779	AST	string		623	base64Img	1	3771		623:58:623:67	623			True	
3780	AST	NULL		623	any	2	3771		623::623:				True	
3781	AST	AST_PARAM		623	a	1	3771		623::623:				True	
3782	AST	NULL		623	any	0	3771		623::623:				True	
3783	AST	string		623	a	1	3771		623:69:623:70	623			True	
3784	AST	NULL		623	any	2	3771		623::623:				True	
3785	AST	NULL		623		3	3771		623::623:				True	
3786	AST	AST_STMT_LIST		623		4	3771		623:72:628:17	628			True	
3787	AST	AST_ASSIGN		624	extens[a].icons[0].url = base64Img	0	3771		624:20:624:54	624			True	
3788	AST	AST_PROP		624	extens[a].icons[0].url	0	3771		624:20:624:42	624			True	
3789	AST	AST_DIM		624	extens[a].icons[0]	0	3771		624:20:624:38	624			True	
3790	AST	AST_PROP		624	extens[a].icons	0	3771		624:20:624:35	624			True	
3791	AST	AST_DIM		624	extens[a]	0	3771		624:20:624:29	624			True	
3792	AST	AST_VAR		624		0	3771		624:20:624:26	624			True	
3793	AST	string		624	extens	0	3771		624:20:624:26	624	extens		True	
3794	AST	AST_VAR		624		1	3771		624:27:624:28	624			True	
3795	AST	string		624	a	0	3771		624:27:624:28	624	a		True	
3796	AST	string		624	icons	1	3771		624:30:624:35	624			True	
3797	AST	integer		624	0	1	3771		624:36:624:37	624			True	
3798	AST	string		624	url	1	3771		624:39:624:42	624			True	
3799	AST	AST_VAR		624		1	3771		624:45:624:54	624			True	
3800	AST	string		624	base64Img	0	3771		624:45:624:54	624	base64Img		True	
3801	AST	AST_IF		625		1	3771		625:20:627:21	627			True	
3802	AST	AST_IF_ELEM		625		0	3771		625:20:627:21	627			True	
3803	AST	AST_BINARY_OP	BINARY_IS_EQUAL	625	(a + 1) == extens.length	0	3771		625:24:625:48	625			True	
3804	AST	AST_BINARY_OP	BINARY_ADD	625	a + 1	0	3771		625:25:625:30	625			True	
3805	AST	AST_VAR		625		0	3771		625:25:625:26	625			True	
3806	AST	string		625	a	0	3771		625:25:625:26	625	a		True	
3807	AST	integer		625	1	1	3771		625:29:625:30	625			True	
3808	AST	AST_PROP		625	extens.length	1	3771		625:35:625:48	625			True	
3809	AST	AST_VAR		625		0	3771		625:35:625:41	625			True	
3810	AST	string		625	extens	0	3771		625:35:625:41	625	extens		True	
3811	AST	string		625	length	1	3771		625:42:625:48	625			True	
3812	AST	AST_STMT_LIST		625		1	3771		625:50:627:21	627			True	
3813	AST	AST_CALL		626	sendResponse(extens)	0	3771		626:24:626:44	626			True	
3814	AST	AST_NAME	NAME_NOT_FQ	626		0	3771		626:24:626:44	626			True	
3815	AST	string		626	sendResponse	0	3771		626:24:626:36	626			True	
3816	AST	AST_ARG_LIST		626	(extens)	1	3771		626:24:626:44	626			True	
3817	AST	AST_VAR		626		0	3771		626:37:626:43	626			True	
3818	AST	string		626	extens	0	3771		626:37:626:43	626	extens		True	
3819	AST	NULL		623		5	3771		623::623:				True	
3820	AST	NULL		623		6	3771		623::623:				True	
3821	AST	NULL		620		5	3708		620::620:				True	
3822	AST	NULL		620		6	3708		620::620:				True	
3823	AST	NULL		619		4	3682		619::619:				True	
3824	AST	NULL		619		5	3682		619::619:				True	
3825	AST	AST_FUNC_DECL		634	jlIi1	99	2		634::638:1	638			True	
3826	Artificial	CFG_FUNC_ENTRY					3825						True	
3827	Artificial	CFG_FUNC_EXIT					3825						True	
3828	AST	string		634	jlIi1	0	3825		634:9:634:14	634			True	
3829	AST	NULL		634		1	3825		634::634:				True	
3830	AST	AST_PARAM_LIST		634	request, sender, sendResponse	2	3825		634::638:1	638			True	
3831	AST	AST_PARAM		634	request	0	3825		634::634:				True	
3832	AST	NULL		634	any	0	3825		634::634:				True	
3833	AST	string		634	request	1	3825		634:15:634:22	634			True	
3834	AST	NULL		634	any	2	3825		634::634:				True	
3835	AST	AST_PARAM		634	sender	1	3825		634::634:				True	
3836	AST	NULL		634	any	0	3825		634::634:				True	
3837	AST	string		634	sender	1	3825		634:24:634:30	634			True	
3838	AST	NULL		634	any	2	3825		634::634:				True	
3839	AST	AST_PARAM		634	sendResponse	2	3825		634::634:				True	
3840	AST	NULL		634	any	0	3825		634::634:				True	
3841	AST	string		634	sendResponse	1	3825		634:32:634:44	634			True	
3842	AST	NULL		634	any	2	3825		634::634:				True	
3843	AST	AST_STMT_LIST		634		3	3825		634:46:638:1	638			True	
3844	AST	AST_ASSIGN		635	iIlj1 = request.id	0	3825		635:8:635:26	635			True	
3845	AST	AST_VAR	JS_DECL_VAR	635		0	3825		635:8:635:13	635			True	
3846	AST	string		635	iIlj1	0	3825		635:8:635:13	635	iIlj1		True	
3847	AST	AST_PROP		635	request.id	1	3825		635:16:635:26	635			True	
3848	AST	AST_VAR		635		0	3825		635:16:635:23	635			True	
3849	AST	string		635	request	0	3825		635:16:635:23	635	request		True	
3850	AST	string		635	id	1	3825		635:24:635:26	635			True	
3851	AST	AST_METHOD_CALL		636	chrome.management.launchApp(iIlj1)	1	3825		636:4:636:38	636			True	
3852	AST	AST_PROP		636	chrome.management	0	3825		636:4:636:21	636			True	
3853	AST	AST_VAR		636		0	3825		636:4:636:10	636			True	
3854	AST	string		636	chrome	0	3825		636:4:636:10	636	chrome		True	
3855	AST	string		636	management	1	3825		636:11:636:21	636			True	
3856	AST	string		636	launchApp	1	3825		636:22:636:31	636			True	
3857	AST	AST_ARG_LIST		636	(iIlj1)	2	3825		636:4:636:38	636			True	
3858	AST	AST_VAR		636		0	3825		636:32:636:37	636			True	
3859	AST	string		636	iIlj1	0	3825		636:32:636:37	636	iIlj1		True	
3860	AST	AST_CALL		637	sendResponse(\"1\")	2	3825		637:4:637:21	637			True	
3861	AST	AST_NAME	NAME_NOT_FQ	637		0	3825		637:4:637:21	637			True	
3862	AST	string		637	sendResponse	0	3825		637:4:637:16	637			True	
3863	AST	AST_ARG_LIST		637	(\"1\")	1	3825		637:4:637:21	637			True	
3864	AST	string		637	1	0	3825		637:17:637:20	637			True	
3865	AST	NULL		634		4	3825		634::634:				True	
3866	AST	NULL		634		5	3825		634::634:				True	
3867	AST	AST_FUNC_DECL		640	ljIi1	100	2		640::646:1	646			True	
3868	Artificial	CFG_FUNC_ENTRY					3867						True	
3869	Artificial	CFG_FUNC_EXIT					3867						True	
3870	AST	string		640	ljIi1	0	3867		640:9:640:14	640			True	
3871	AST	NULL		640		1	3867		640::640:				True	
3872	AST	AST_PARAM_LIST		640	request, sender, sendResponse	2	3867		640::646:1	646			True	
3873	AST	AST_PARAM		640	request	0	3867		640::640:				True	
3874	AST	NULL		640	any	0	3867		640::640:				True	
3875	AST	string		640	request	1	3867		640:15:640:22	640			True	
3876	AST	NULL		640	any	2	3867		640::640:				True	
3877	AST	AST_PARAM		640	sender	1	3867		640::640:				True	
3878	AST	NULL		640	any	0	3867		640::640:				True	
3879	AST	string		640	sender	1	3867		640:24:640:30	640			True	
3880	AST	NULL		640	any	2	3867		640::640:				True	
3881	AST	AST_PARAM		640	sendResponse	2	3867		640::640:				True	
3882	AST	NULL		640	any	0	3867		640::640:				True	
3883	AST	string		640	sendResponse	1	3867		640:32:640:44	640			True	
3884	AST	NULL		640	any	2	3867		640::640:				True	
3885	AST	AST_STMT_LIST		640		3	3867		640:46:646:1	646			True	
3886	AST	AST_ASSIGN		641	Iilj1 = request.idapp	0	3867		641:8:641:29	641			True	
3887	AST	AST_VAR	JS_DECL_VAR	641		0	3867		641:8:641:13	641			True	
3888	AST	string		641	Iilj1	0	3867		641:8:641:13	641	Iilj1		True	
3889	AST	AST_PROP		641	request.idapp	1	3867		641:16:641:29	641			True	
3890	AST	AST_VAR		641		0	3867		641:16:641:23	641			True	
3891	AST	string		641	request	0	3867		641:16:641:23	641	request		True	
3892	AST	string		641	idapp	1	3867		641:24:641:29	641			True	
3893	AST	AST_ASSIGN		642	ilIj1 = request.status	1	3867		642:8:642:30	642			True	
3894	AST	AST_VAR	JS_DECL_VAR	642		0	3867		642:8:642:13	642			True	
3895	AST	string		642	ilIj1	0	3867		642:8:642:13	642	ilIj1		True	
3896	AST	AST_PROP		642	request.status	1	3867		642:16:642:30	642			True	
3897	AST	AST_VAR		642		0	3867		642:16:642:23	642			True	
3898	AST	string		642	request	0	3867		642:16:642:23	642	request		True	
3899	AST	string		642	status	1	3867		642:24:642:30	642			True	
3900	AST	AST_METHOD_CALL		643	chrome.management.setEnabled(Iilj1, ilIj1, function(ret) {        sendResponse(\"1\");    })	2	3867		643:4:645:6	645			True	
3901	AST	AST_PROP		643	chrome.management	0	3867		643:4:643:21	643			True	
3902	AST	AST_VAR		643		0	3867		643:4:643:10	643			True	
3903	AST	string		643	chrome	0	3867		643:4:643:10	643	chrome		True	
3904	AST	string		643	management	1	3867		643:11:643:21	643			True	
3905	AST	string		643	setEnabled	1	3867		643:22:643:32	643			True	
3906	AST	AST_ARG_LIST		643		2	3867		643:4:645:6	645			True	
3907	AST	AST_VAR		643		0	3867		643:33:643:38	643			True	
3908	AST	string		643	Iilj1	0	3867		643:33:643:38	643	Iilj1		True	
3909	AST	AST_VAR		643		1	3867		643:40:643:45	643			True	
3910	AST	string		643	ilIj1	0	3867		643:40:643:45	643	ilIj1		True	
3911	AST	AST_CLOSURE		643		2	3867		643:47:645:5	645			True	
